id_præd;id_præst;præst_navn;id_dok;dato;periode;helligdag;udgivelses_type;udgiver;stift;år_født;år_død;stilling;affiliation;afviger;txt;final;bemærkninger;;;;;
145;22;Johannes Emil Schepelern;pr145_22;1940-09-22;1940-1945;18tri_2;psa;Nyt Nordisk Forlag;køb;1872;1949;præ;tid;falsk;sandt;sandt;;;;;;
146;22;Johannes Emil Schepelern;pr146_22;1941-06-22;1940-1945;2tri_1;psa;Nyt Nordisk Forlag;køb;1872;1949;præ;tid;falsk;sandt;sandt;;;;;;
147;22;Johannes Emil Schepelern;pr147_22;1941-08-24;1940-1945;11tri_1;psa;Nyt Nordisk Forlag;køb;1872;1949;præ;tid;falsk;sandt;sandt;;;;;;
148;22;Johannes Emil Schepelern;pr148_22;1941-09-07;1940-1945;13tri_1;psa;Nyt Nordisk Forlag;køb;1872;1949;præ;tid;falsk;sandt;sandt;;;;;;
149;22;Johannes Emil Schepelern;pr149_22;1942-04-05;1940-1945;apås_2;psa;Nyt Nordisk Forlag;køb;1872;1949;præ;tid;falsk;sandt;sandt;;;;;;
150;22;Johannes Emil Schepelern;pr150_22;1942-05-24;1940-1945;pin_2;psa;Nyt Nordisk Forlag;køb;1872;1949;præ;tid;falsk;sandt;sandt;;;;;;
151;22;Johannes Emil Schepelern;pr151_22;1942-12-06;1940-1945;3adv_1;psa;Nyt Nordisk Forlag;køb;1872;1949;præ;tid;falsk;sandt;sandt;Om danmarks besættelsen og trangen til oprør;;;;;
152;22;Johannes Emil Schepelern;pr152_22;1942-12-27;1940-1945;jus_1;psa;Nyt Nordisk Forlag;køb;1872;1949;præ;tid;falsk;sandt;sandt;;;;;;
153;23;;pr153_23;1940-07-14;1940-1945;8tri_2;psa;Kristeligt Samfunds Forlag;køb;1869;1941;læg;gru;falsk;sandt;sandt;;;;;;
154;24;Peter Tage Schack;pr154_24;1944-12-03;1940-1945;1adv_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
155;24;Peter Tage Schack;pr155_24;1944-12-10;1940-1945;2adv_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
156;24;Peter Tage Schack;pr156_24;1940-12-15;1940-1945;3adv_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
157;24;Peter Tage Schack;pr157_24;1942-12-20;1940-1945;4adv_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
158;24;Peter Tage Schack;pr158_24;1943-12-25;1940-1945;jul_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;Om martyriet od den danske situation;;;;;
159;24;Peter Tage Schack;pr159_24;1943-12-26;1940-1945;ste_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
160;24;Peter Tage Schack;pr160_24;1942-12-27;1940-1945;jus_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
161;24;Peter Tage Schack;pr161_24;1943-01-01;1940-1945;nyt_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
162;24;Peter Tage Schack;pr162_24;1945-01-07;1940-1945;1hel_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
163;24;Peter Tage Schack;pr163_24;1942-01-18;1940-1945;2hel_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
164;24;Peter Tage Schack;pr164_24;1941-01-19;1940-1945;2hel_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
165;24;Peter Tage Schack;pr165_24;1944-02-06;1940-1945;sep_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
166;24;Peter Tage Schack;pr166_24;1945-02-04;1940-1945;sek_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
167;24;Peter Tage Schack;pr167_24;1944-02-20;1940-1945;fas_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
168;24;Peter Tage Schack;pr168_24;1944-02-27;1940-1945;1fas_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
169;24;Peter Tage Schack;pr169_24;1943-03-21;1940-1945;2fas_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
170;24;Peter Tage Schack;pr170_24;1944-03-19;1940-1945;mfa_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
171;24;Peter Tage Schack;pr171_24;1943-03-25;1940-1945;mbe_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
172;24;Peter Tage Schack;pr172_24;1941-04-06;1940-1945;pal_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
173;24;Peter Tage Schack;pr173_24;1945-03-29;1940-1945;skæ_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
174;24;Peter Tage Schack;pr174_24;1944-04-07;1940-1945;lan_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
175;24;Peter Tage Schack;pr175_24;1941-04-14;1940-1945;apå_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
176;24;Peter Tage Schack;pr176_24;1944-04-10;1940-1945;apå_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
177;24;Peter Tage Schack;pr177_24;1941-04-20;1940-1945;1pås_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
178;24;Peter Tage Schack;pr178_24;1944-04-30;1940-1945;3pås_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
179;24;Peter Tage Schack;pr179_24;1941-05-09;1940-1945;bed_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
180;24;Peter Tage Schack;pr180_24;1941-05-11;1940-1945;4pås_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
181;24;Peter Tage Schack;pr181_24;1943-06-03;1940-1945;Krh_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
182;24;Peter Tage Schack;pr182_24;1943-06-06;1940-1945;6pås_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
183;24;Peter Tage Schack;pr183_24;1943-06-14;1940-1945;api_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
184;24;Peter Tage Schack;pr184_24;1942-05-31;1940-1945;tri_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
185;24;Peter Tage Schack;pr185_24;1943-06-15;1940-1945;1tri_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
186;24;Peter Tage Schack;pr186_24;1944-06-18;1940-1945;2tri_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
187;24;Peter Tage Schack;pr187_24;1942-06-21;1940-1945;3tri_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
188;24;Peter Tage Schack;pr188_24;1944-07-02;1940-1945;4tri_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
189;24;Peter Tage Schack;pr189_24;1940-06-30;1940-1945;6tri_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
190;24;Peter Tage Schack;pr190_24;1942-08-16;1940-1945;11tri_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
191;24;Peter Tage Schack;pr191_24;1940-08-18;1940-1945;13tri_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
192;24;Peter Tage Schack;pr192_24;1943-10-10;1940-1945;16tri_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
193;24;Peter Tage Schack;pr193_24;1940-09-08;1940-1945;16tri_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
194;24;Peter Tage Schack;pr194_24;1940-09-15;1940-1945;17tri_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
195;24;Peter Tage Schack;pr195_24;1942-10-04;1940-1945;18tri_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
196;24;Peter Tage Schack;pr196_24;1943-10-31;1940-1945;19tri_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
197;24;Peter Tage Schack;pr197_24;1942-10-11;1940-1945;19tri_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
198;24;Peter Tage Schack;pr198_24;1944-10-29;1940-1945;21tri_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
199;24;Peter Tage Schack;pr199_24;1941-11-16;1940-1945;23tri_1;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;Om kristendom og politik/samfund;;;;;
200;24;Peter Tage Schack;pr200_24;1942-11-15;1940-1945;24tri_2;psa;Tidehvers Forlag;køb;1892;1945;præ;tid;falsk;sandt;sandt;;;;;;
201;25;Peter Barsøe;pr201_25;1940-07-14;1940-1945;8tri_2;psa;P. Haase & Søn's Forlag;køb;1863;1943;pro;kce;falsk;sandt;sandt;;;;;;
202;25;Peter Barsøe;pr202_25;1941-01-01;1940-1945;nyt_1;psa;P. Haase & Søn's Forlag;fyn;1863;1943;pro;kce;falsk;sandt;sandt;;;;;;
203;25;Peter Barsøe;pr203_25;1941-07-27;1940-1945;7tri_1;psa;P. Haase & Søn's Forlag;ros;1863;1943;pro;kce;falsk;sandt;sandt;;;;;;
204;25;Peter Barsøe;pr204_25;1941-12-07;1940-1945;2adv_2;psa;P. Haase & Søn's Forlag;køb;1863;1943;pro;kce;falsk;sandt;sandt;;;;;;
205;25;Peter Barsøe;pr205_25;1942-07-05;1940-1945;5tri_2;psa;P. Haase & Søn's Forlag;køb;1863;1943;pro;kce;falsk;sandt;sandt;;;;;;
206;26;Ernst Hansen ;pr206_26;1940-12-08;1940-1945;2adv_1;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
207;26;Ernst Hansen ;pr207_26;1942-12-24;1940-1945;jul_1;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
208;26;Ernst Hansen ;pr208_26;1941-12-26;1940-1945;aju_2;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
209;26;Ernst Hansen ;pr209_26;1940-01-01;1940-1945;nyt_2;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
210;26;Ernst Hansen ;pr210_26;1943-01-01;1940-1945;nyt_1;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
211;26;Ernst Hansen ;pr211_26;1943-01-24;1940-1945;3hel_1;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
212;26;Ernst Hansen ;pr212_26;1944-01-23;1940-1945;3hel_2;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
213;26;Ernst Hansen ;pr213_26;1944-01-30;1940-1945;4hel_2;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
214;26;Ernst Hansen ;pr214_26;1944-02-13;1940-1945;sek_2;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
215;26;Ernst Hansen ;pr215_26;1943-03-14;1940-1945;1fas_1;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
216;26;Ernst Hansen ;pr216_26;1941-04-10;1940-1945;skæ_1;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
217;26;Ernst Hansen ;pr217_26;1942-04-05;1940-1945;pås_2;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
218;26;Ernst Hansen ;pr218_26;1943-04-26;1940-1945;2pås_1;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
219;26;Ernst Hansen ;pr219_26;1940-05-05;1940-1945;6pås_2;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
220;26;Ernst Hansen ;pr220_26;1943-06-13;1940-1945;pin_1;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
221;26;Ernst Hansen ;pr221_26;1942-07-12;1940-1945;6tri_2;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
222;26;Ernst Hansen ;pr222_26;1941-08-03;1940-1945;8tri_1;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
223;26;Ernst Hansen ;pr223_26;1941-08-10;1940-1945;9tri_1;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
224;26;Ernst Hansen ;pr224_26;1943-09-05;1940-1945;11tri_1;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
225;26;Ernst Hansen ;pr225_26;1942-08-23;1940-1945;12tri_2;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
226;26;Ernst Hansen ;pr226_26;1942-08-30;1940-1945;13tri_2;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
227;26;Ernst Hansen ;pr227_26;1943-09-26;1940-1945;14tri_1;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
228;26;Ernst Hansen ;pr228_26;1941-09-28;1940-1945;16tri_1;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
229;26;Ernst Hansen ;pr229_26;1943-10-17;1940-1945;17tri_1;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
230;26;Ernst Hansen ;pr230_26;1942-11-01;1940-1945;all_2;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
231;26;Ernst Hansen ;pr231_26;1942-11-01;1940-1945;22tri_2;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
232;26;Ernst Hansen ;pr232_26;1943-11-21;1940-1945;22tri_1;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
233;27;Hans Mathias Fenger ;pr233_27;1918-12-01;1918-1919;1adv_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
234;27;Hans Mathias Fenger ;pr234_27;1918-12-08;1918-1919;2adv_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
235;27;Hans Mathias Fenger ;pr235_27;1918-12-15;1918-1919;3adv_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
236;27;Hans Mathias Fenger ;pr236_27;1918-12-22;1918-1919;4adv_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
237;27;Hans Mathias Fenger ;pr237_27;1918-12-25;1918-1919;jul_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
238;27;Hans Mathias Fenger ;pr238_27;1918-12-26;1918-1919;aju_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
239;27;Hans Mathias Fenger ;pr239_27;1919-01-01;1918-1919;nyt_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
240;27;Hans Mathias Fenger ;pr240_27;1919-01-06;1918-1919;hel_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
241;27;Hans Mathias Fenger ;pr241_27;1919-01-12;1918-1919;1hel_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
242;27;Hans Mathias Fenger ;pr242_27;1919-01-19;1918-1919;2hel_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
243;27;Hans Mathias Fenger ;pr243_27;1919-01-26;1918-1919;3hel_1;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
244;27;Hans Mathias Fenger ;pr244_27;1919-02-02;1918-1919;4hel_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
245;27;Hans Mathias Fenger ;pr245_27;1919-02-09;1918-1919;5hel_1;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
246;27;Hans Mathias Fenger ;pr246_27;1919-02-16;1918-1919;sep_1;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
247;27;Hans Mathias Fenger ;pr247_27;1919-02-23;1918-1919;sek_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
248;27;Hans Mathias Fenger ;pr248_27;1919-03-02;1918-1919;fas_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
249;27;Hans Mathias Fenger ;pr249_27;1919-02-09;1918-1919;1fas_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
250;27;Hans Mathias Fenger ;pr250_27;1919-02-16;1918-1919;2fas_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
251;27;Hans Mathias Fenger ;pr251_27;1919-02-23;1918-1919;3fas_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
252;27;Hans Mathias Fenger ;pr252_27;1919-03-30;1918-1919;mfa_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
253;27;Hans Mathias Fenger ;pr253_27;1919-03-25;1918-1919;mbe_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
254;27;Hans Mathias Fenger ;pr254_27;1919-04-13;1918-1919;pal_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
255;27;Hans Mathias Fenger ;pr255_27;1919-04-17;1918-1919;skæ_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
256;27;Hans Mathias Fenger ;pr256_27;1919-04-18;1918-1919;lan_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
257;27;Hans Mathias Fenger ;pr257_27;1919-04-20;1918-1919;pås_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
258;27;Hans Mathias Fenger ;pr258_27;1919-04-21;1918-1919;apå_2;psa;H. Hagerup's Forlag;køb;1850;1930;pro;ind;falsk;sandt;sandt;;;;;;
259;28;Olfert Richard ;pr259_28;1914-05-08;1914;bed_1;1pre;K.F.U.M. og K.F.U.K. ;køb;1872;1929;præ;kfu;falsk;sandt;sandt;;;;;;
260;28;Olfert Richard ;pr260_28;1919-03-06;1918-1919;2fas_1;1pre;Lohse;køb;1872;1929;præ;kfu;falsk;sandt;sandt;;;;;;
261;29;Georg Andreas Olsen;pr261_29;1914-12-16;1914;3adv_1;1pre;NA;køb;1855;1939;NA;NA;falsk;sandt;sandt;;;;;;
262;30;Henry Vincent Christian Larsen;pr262_30;1914-08-23;1914;11tri_2;1pre;Holbæk-Postens Bogtrykkeri;køb;1860;1936;pro;NA;falsk;sandt;sandt;;;;;;
263;28;Olfert Richard ;pr263_28;1914-12-06;1914;2adv_1;1pre;Lohse;køb;1872;1929;præ;kfu;falsk;sandt;sandt;;;;;;
264;31;K. E. Nielsen;pr264_31;1914-12-26;1914;aju_1;1pre;NA;køb;1879;NA;præ;tid;sand_aff;sandt;sandt;;;;;;
265;32;Kai Jensen ;pr265_32;1963-01-01;1961-1963;nyt_1;1pre;Kristeligt Dagblads Forlag;aar;1899;1963;bis;ind;falsk;sandt;falsk;;;;;;
266;39;Georg Johannes Bartholdy;pr266_39;1942-03-08;1940-1945;3fas_2;1pre;O. Lohses Forlag;køb;1897;1962;præ;ind;falsk;sandt;sandt;;;;;;
267;33;Henry Ussing;pr267_33;1932-03-25;1931-1933;lan_2;psa;G. E. C. Gads Forlag;køb;1855;1943;pro;kfo;falsk;sandt;falsk;;;;;;
268;34;Poul Georg Lindhardt;pr268_34;1963-01-06;1961-1963;hel_1;psa;Hans Reitzels Forlag;aar;1910;1988;kap;NA;falsk;sandt;falsk;;;;;;
269;34;Poul Georg Lindhardt;pr269_34;1961-02-12;1961-1963;fas_1;psa;Hans Reitzels Forlag;aar;1910;1988;kap;NA;falsk;sandt;falsk;;;;;;
270;34;Poul Georg Lindhardt;pr270_34;1963-04-15;1961-1963;apå_1;psa;Hans Reitzels Forlag;aar;1910;1988;kap;NA;falsk;sandt;falsk;;;;;;
271;34;Poul Georg Lindhardt;pr271_34;1961-05-22;1961-1963;api_1;psa;Hans Reitzels Forlag;aar;1910;1988;kap;NA;falsk;sandt;falsk;;;;;;
272;34;Poul Georg Lindhardt;pr272_34;1961-07-23;1961-1963;8tri_1;psa;Hans Reitzels Forlag;aar;1910;1988;kap;NA;falsk;sandt;falsk;;;;;;
273;34;Poul Georg Lindhardt;pr273_34;1962-09-09;1961-1963;9tri_2;psa;Hans Reitzels Forlag;aar;1910;1988;kap;NA;falsk;sandt;falsk;;;;;;
274;34;Poul Georg Lindhardt;pr275_34;1961-08-06;1961-1963;10tri_1;psa;Hans Reitzels Forlag;aar;1910;1988;kap;NA;falsk;sandt;falsk;;;;;;
275;34;Poul Georg Lindhardt;pr275_34;1962-09-30;1961-1963;15tri_2;psa;Hans Reitzels Forlag;aar;1910;1988;kap;NA;falsk;sandt;falsk;;;;;;
276;35;Aage Bentzen ;pr276_35;1944-02-13;1940-1945;sek_2;1pre;G. E. C. Gads Forlag;køb;1894;1953;NA;NA;falsk;sandt;sandt;;;;;;
277;36;Erik Christensen;pr277_36;1945-02-11;1940-1945;fas_1;psa;Kristeligt Dagblads Forlag;had;1886;1963;præ;kfu;sand_aff;sandt;sandt;;;;;;
278;37;Hans Ludvig Emil Koch;pr278_37;1914-12-25;1914;jul_1;psa;G. E. C. Gads Forlag;fyn;1851;1924;præ;gru;falsk;sandt;sandt;;;;;;
279;37;Hans Ludvig Emil Koch;pr279_37;1914-09-09;1914;14tri_2;psa;G. E. C. Gads Forlag;fyn;1851;1924;præ;gru;falsk;sandt;sandt;;;;;;
280;37;Hans Ludvig Emil Koch;pr280_37;1914-09-30;1914;16tri_2;psa;G. E. C. Gads Forlag;fyn;1851;1924;præ;gru;falsk;sandt;sandt;;;;;;
281;37;Hans Ludvig Emil Koch;pr281_37;1914-10-14;1914;18tri_2;psa;G. E. C. Gads Forlag;fyn;1851;1924;præ;gru;falsk;sandt;sandt;;;;;;
282;38;Erik Pontoppiddan Thyssen;pr282_38;1940-04-14;1940-1945;3pås_2;psa;Jørgen Jørgensens Boghandel;fyn;1881;1971;præ;gru;falsk;sandt;sandt;;;;;;
283;38;Erik Pontoppiddan Thyssen;pr283_38;1940-04-19;1940-1945;bed_2;psa;Jørgen Jørgensens Boghandel;fyn;1881;1971;præ;gru;falsk;sandt;sandt;;;;;;
284;38;Erik Pontoppiddan Thyssen;pr284_38;1940-04-21;1940-1945;4pås_2;psa;Jørgen Jørgensens Boghandel;fyn;1881;1971;præ;gru;falsk;sandt;sandt;;;;;;
285;40;Oluf Skram Rothe;pr285_40;1961-10-29;1961-1963;22tri_1;psa;NA;køb;1880;1966;præ;NA;falsk;sandt;falsk;;;;;;
286;40;Oluf Skram Rothe;pr286_40;1961-11-26;1961-1963;26tri_1;psa;NA;køb;1880;1966;præ;NA;falsk;sandt;falsk;;;;;;
287;40;Oluf Skram Rothe;pr287_40;1961-12-31;1961-1963;nyt_2;psa;NA;køb;1880;1966;præ;NA;falsk;sandt;falsk;;;;;;
288;41;Frederik Zeuthen;pr288_41;1914-11-29;1914;1adv_1;psa;Lohse;rib;1837;1915;præ;ind;falsk;sandt;sandt;;;;;;
289;41;Frederik Zeuthen;pr289_41;1914-12-13;1914;3adv_1;psa;Lohse;rib;1837;1915;præ;ind;falsk;sandt;sandt;;;;;;
290;41;Frederik Zeuthen;pr290_41;1914-12-20;1914;4adv_1;psa;Lohse;rib;1837;1915;præ;ind;falsk;sandt;sandt;;;;;;
291;41;Frederik Zeuthen;pr291_41;1914-12-25;1914;jul_1;psa;Lohse;rib;1837;1915;præ;ind;falsk;sandt;sandt;;;;;;
292;41;Frederik Zeuthen;pr292_41;1914-12-26;1914;aju_1;psa;Lohse;rib;1837;1915;præ;ind;falsk;sandt;sandt;;;;;;
293;41;Frederik Zeuthen;pr293_41;1914-12-27;1914;jus_1;psa;Lohse;rib;1837;1915;præ;ind;falsk;sandt;sandt;;;;;;
294;42;Kristian Keiding;pr294_42;1941-12-07;1940-1945;2adv_2;psa;G. E. C. Gads Forlag;køb;1891;NA;præ;kfu;sand_aff;sandt;sandt;;;;;;
295;42;Kristian Keiding;pr295_42;1941-12-14;1940-1945;3adv_2;psa;G. E. C. Gads Forlag;køb;1891;NA;præ;kfu;sand_aff;sandt;sandt;;;;;;
296;42;Kristian Keiding;pr296_42;1941-12-14;1940-1945;3adv_2;psa;G. E. C. Gads Forlag;køb;1891;NA;præ;kfu;sand_aff;sandt;sandt;;;;;;
297;42;Kristian Keiding;pr297_42;1942-01-04;1940-1945;jus_2;psa;G. E. C. Gads Forlag;køb;1891;NA;præ;kfu;sand_aff;sandt;sandt;;;;;;
298;42;Kristian Keiding;pr298_42;1942-01-25;1940-1945;3hel_2;psa;G. E. C. Gads Forlag;køb;1891;NA;præ;kfu;sand_aff;sandt;sandt;;;;;;
299;42;Kristian Keiding;pr299_42;1943-01-31;1940-1945;4hel_1;psa;G. E. C. Gads Forlag;køb;1891;NA;præ;kfu;sand_aff;sandt;sandt;;;;;;
300;42;Kristian Keiding;pr300_42;1942-02-01;1940-1945;sep_2;psa;G. E. C. Gads Forlag;køb;1891;NA;præ;kfu;sand_aff;sandt;sandt;;;;;;
301;42;Kristian Keiding;pr301_42;1943-02-14;1940-1945;6hel_1;psa;G. E. C. Gads Forlag;køb;1891;NA;præ;kfu;sand_aff;sandt;sandt;;;;;;
302;42;Kristian Keiding;pr302_42;1943-04-25;1940-1945;pås_1;psa;G. E. C. Gads Forlag;køb;1891;NA;præ;kfu;sand_aff;sandt;sandt;;;;;;
